LOCATION,RIVMILE,COLL_DATE,Replicate,MoYr,RM_MoYr_Rep,MACRO_GENSPECIES,INDIV
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Stenelmis sp.,1
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Isonychia sp.,1
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Rheotanytarsus pellucidus,1
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Physella sp.,1
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Pentaneura sp.,1
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Nilotanypus sp.,1
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Neureclipsis sp.,1
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Paragnetina media,3
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Paragnetina immarginata,4
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Rheotanytarsus exiguus gr.,4
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Macronychus glabratus,4
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Hydropsyche scalaris,7
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Chimarra aterrima?,8
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Cricotopus trifascia gr.,9
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Chimarra obscura,9
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Stenochironomus sp.,12
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Serratella deficiens,12
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Heterocloeon curiosum,12
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Hydroptila sp.,17
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Polypedilum flavum,24
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Maccaffertium mediopunctatum,32
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Simulium sp.,39
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Baetis intercalaris,44
REGI,7.8,8/10/2016,1,Aug-16,7.8-Aug 2016-1,Ceratopsyche morosa,100
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Hydroptila sp.,4
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Stenelmis sp.,2
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Acroneuria lycorias,2
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Maccaffertium vicarium,2
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Acentrella sp.,2
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Undetermined Hydrobiidae,2
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Hydropsyche scalaris,3
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Stenochironomus sp.,21
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Lepidostoma sp.,4
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Polypedilum flavum,5
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Baetis intercalaris,6
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Paragnetina immarginata,6
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Macronychus glabratus,9
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Cheumatopsyche sp.,9
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Helicopsyche borealis,11
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Ceratopsyche morosa,2
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Maccaffertium mediopunctatum,9
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Brachycentrus appalachia,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Micrasema sp.,2
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Nilotanypus sp.,2
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Stenelmis sp.,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Baetis flavistriga,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Ceratopsyche bronta,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Chimarra obscura,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Optioservus sp.,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Rheotanytarsus pellucidus,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Simulium sp.,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Undetermined Orthocladiinae,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Undetermined Turbellaria,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Physella sp.,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Acroneuria sp.,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Acroneuria abnormis,1
REGI,7.8,8/10/2016,2,Aug-16,7.8-Aug 2016-2,Undetermined Ephemerellidae,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Rheotanytarsus exiguus gr.,3
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Maccaffertium sp.,7
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Serratella deficiens,6
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Paragnetina media,6
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Ceratopsyche sp.,3
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Polypedilum flavum,10
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Hydroptila sp.,44
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Cricotopus/Orthocladius Complex,4
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Cricotopus trifascia gr.,11
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Chimarra obscura,13
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Paragnetina immarginata,15
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Heterocloeon curiosum,19
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Hydropsyche walkeri,2
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Ceratopsyche morosa,40
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Cheumatopsyche sp.,18
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Baetis intercalaris,26
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Macrostemum sp.,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Hydropsyche scalaris,2
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Simulium sp.,23
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Brachycentrus appalachia,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Helicopsyche borealis,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Macronychus glabratus,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Macronychus glabratus,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Nanocladius sp.,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Nilotanypus sp.,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Pentaneura sp.,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Polypedilum illinoense,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Rheotanytarsus pellucidus,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Stenelmis sp.,1
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Acentrella sp.,2
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Cricotopus sp.,2
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Thienemanniella sp.,2
REGI,7.8,8/10/2016,3,Aug-16,7.8-Aug 2016-3,Heptagenia sp.,1
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Stenelmis sp.,7
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Cheumatopsyche sp.,4
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Stenochironomus sp.,4
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Serratella deficiens,4
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Paragnetina immarginata,6
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Physella sp.,6
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Plauditus sp.,7
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Simulium sp.,7
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Helicopsyche borealis,8
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Polypedilum flavum,9
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Maccaffertium mediopunctatum,10
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Acroneuria sp.,3
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Baetis intercalaris,21
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Pentaneura sp.,2
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Lepidostoma sp.,18
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Acerpenna pygmaea,1
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Hydropsyche sp.,2
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Stenelmis sp.,3
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Undetermined Turbellaria,3
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Isonychia sp.,1
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Leucrocuta sp.,1
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Thienemanniella sp.,1
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Hydroptila sp.,1
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Mayatrichia sp.,1
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Undetermined Leptophlebiidae,1
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Baetis flavistriga,2
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Thienemannimyia gr. spp.,2
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Cyrnellus fraternus,3
REGI,7.8,8/10/2016,4,Aug-16,7.8-Aug 2016-4,Caenis sp.,1
REGI,2.3,9/15/2016,1,Sep-16,2.3-Sep 2016-1,Undetermined Lymnaeidae,1
REGI,2.3,9/15/2016,1,Sep-16,2.3-Sep 2016-1,Stenacron sp.,60
REGI,2.3,9/15/2016,1,Sep-16,2.3-Sep 2016-1,Polycentropus sp.,6
REGI,2.3,9/15/2016,1,Sep-16,2.3-Sep 2016-1,Stenacron interpunctatum,2
REGI,2.3,9/15/2016,1,Sep-16,2.3-Sep 2016-1,Undetermined Turbellaria,3
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Undetermined Turbellaria,2
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Stenochironomus sp.,10
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Stenacron sp.,91
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Cyrnellus fraternus,5
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Oecetis sp.,2
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Undetermined Planorbidae,1
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Polypedilum fallax gr.,1
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Optioservus sp.,1
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Helicopsyche borealis,1
REGI,2.3,9/15/2016,2,Sep-16,2.3-Sep 2016-2,Undetermined Leptophlebiidae,1
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Maccaffertium sp.,1
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Stenacron sp.,32
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Stenochironomus sp.,10
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Cyrnellus fraternus,4
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Polycentropus sp.,3
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Microtendipes pedellus gr.,2
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Oecetis sp.,1
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Tricorythodes sp.,1
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Thienemannimyia gr. spp.,1
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Tanytarsus sp.,1
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Stenelmis sp.,1
REGI,2.3,9/15/2016,3,Sep-16,2.3-Sep 2016-3,Undetermined Turbellaria,3
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Oecetis sp.,1
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Microtendipes sp.,1
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Stenacron sp.,78
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Polycentropus sp.,4
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Undetermined Turbellaria,2
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Cyrnellus fraternus,1
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Undetermined Glossiphoniidae,1
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Undetermined Baetidae,1
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Thienemannimyia gr. spp.,1
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Stenochironomus sp.,1
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Paramerina sp.,1
REGI,2.3,9/15/2016,4,Sep-16,2.3-Sep 2016-4,Ceraclea sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Acroneuria sp.,4
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Thienemannimyia gr. spp.,4
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Cricotopus/Orthocladius Complex,4
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Plauditus sp.,8
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Stenelmis sp.,3
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Acerpenna pygmaea,12
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Caenis sp.,3
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Undetermined Turbellaria,3
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Stenonema sp.,3
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Cyrnellus fraternus,10
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Serratella deficiens,10
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Stenacron sp.,11
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Helicopsyche borealis,15
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Hydroptila sp.,24
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Cheumatopsyche sp.,60
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Maccaffertium sp.,89
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Hydropsyche sp.,2
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Ephemerella sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Promoresia sp.,11
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Ceratopsyche morosa,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Apatania sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Oecetis sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Boyeria grafiana,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Epeorus sp.,2
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Dicrotendipes sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Eukiefferiella brehmi gr.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Micrasema sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Microtendipes pedellus gr.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Psectrocladius sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Micropsectra/Tanytarsus Complex,2
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Atractides sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Triaenodes sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Tribelos/Endochironomus/Phaenopsectra Co,2
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Leucrocuta sp.,2
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Lepidostoma sp.,2
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Isonychia sp.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Tvetenia bavarica gr.,1
REGI,2.7,9/15/2016,1,Sep-16,2.7-Sep 2016-1,Tricorythodes sp.,2
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Physella sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Stenelmis sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Micrasema sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Simulium sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Chimarra aterrima?,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Dicrotendipes sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Enallagma sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Leucrocuta sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Petrophila sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Psectrocladius sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Thienemannimyia gr. spp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Isonychia sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Tricorythodes sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Tvetenia vitracies,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Baetis intercalaris,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Ceraclea sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Tribelos/Endochironomus/Phaenopsectra Co,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Oecetis sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Labrundinia sp.,1
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Hydropsyche sp.,3
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Undetermined Perlidae,3
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Serratella deficiens,4
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Acroneuria sp.,5
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Ceratopsyche morosa,5
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Cricotopus/Orthocladius Complex,7
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Cyrnellus fraternus,7
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Undetermined Turbellaria,11
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Stenacron sp.,12
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Acerpenna pygmaea,19
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Promoresia sp.,20
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Cheumatopsyche sp.,31
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Plauditus sp.,55
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Maccaffertium sp.,63
REGI,2.7,9/15/2016,2,Sep-16,2.7-Sep 2016-2,Helicopsyche borealis,68
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Physella sp.,2
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Promoresia sp.,3
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Hydroptila sp.,4
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Stenacron sp.,4
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Stenochironomus sp.,5
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Helicopsyche borealis,48
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Plauditus sp.,2
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Cheumatopsyche sp.,1
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Maccaffertium sp.,9
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Acerpenna pygmaea,1
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Micrasema sp.,1
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Acerpenna macdunnoughi,1
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Cyrnellus fraternus,2
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Centroptilum sp.,1
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Dicrotendipes sp.,1
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Tribelos/Endochironomus/Phaenopsectra Co,1
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Tricorythodes sp.,1
REGI,2.7,9/15/2016,3,Sep-16,2.7-Sep 2016-3,Acroneuria sp.,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Centroptilum sp.,2
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Hydroptila sp.,11
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Promoresia sp.,4
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Acroneuria sp.,4
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Lepidostoma sp.,4
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Helicopsyche borealis,62
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Maccaffertium vicarium,2
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Maccaffertium sp.,30
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Cheumatopsyche sp.,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Physella sp.,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Undetermined Leptophlebiidae,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Undetermined Polycentropodidae,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Undetermined Lymnaeidae,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Tricorythodes sp.,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Labrundinia sp.,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Cricotopus/Orthocladius Complex,1
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Plauditus sp.,2
REGI,2.7,9/15/2016,4,Sep-16,2.7-Sep 2016-4,Acerpenna macdunnoughi,2
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Physella sp.,2
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Undetermined Turbellaria,2
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Oecetis sp.,3
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Acerpenna pygmaea,8
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Serratella deficiens,1
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Stenacron sp.,57
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Helicopsyche borealis,6
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Maccaffertium sp.,20
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Stenelmis sp.,1
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Polycentropus sp.,1
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Maccaffertium mediopunctatum,8
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Optioservus sp.,1
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Baetis intercalaris,1
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Baetisca sp.,1
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Cheumatopsyche sp.,1
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Cyrnellus fraternus,1
REGI,2.8,9/15/2016,1,Sep-16,2.8-Sep 2016-1,Leucrocuta sp.,1
